,IATA,Latitude,Longitude
4386,APN,45.07809829999999,-83.56030273
4387,ATY,44.91400146,-97.15470123
4388,BFD,41.8031005859375,-78.64009857177734
4389,BFF,41.87400055,-103.5960007
4390,BKW,37.787300109899995,-81.1241989136
4391,BQK,31.2588005065918,-81.46649932861328
4392,BRL,40.783199310302734,-91.12550354003906
4393,CEC,41.78020096,-124.23699950000001
4394,CGI,37.22529983520508,-89.57080078125
4395,CIU,46.25080108642578,-84.47239685058594
4396,CKB,39.2966003418,-80.2281036377
4397,CLM,48.120201110839844,-123.5
4398,CMX,47.16839981079102,-88.48909759521484
4399,DDC,37.76340103149414,-99.9655990600586
4400,DUJ,41.17829895,-78.8986969
4401,EAU,44.86579895019531,-91.48429870605469
4402,EKO,40.82490158081055,-115.79199981689452
4403,EWB,41.67610168457031,-70.95690155029297
4404,FAY,34.991199493408196,-78.88030242919922
4405,GGW,48.2125015258789,-106.61499786376952
4406,GRI,40.96749877929688,-98.30960083007812
4407,HOT,34.47800064086914,-93.09619903564452
4408,HTS,38.36669922,-82.55799866
4409,KIO,5.644515037536621,169.1195068359375
4410,IRK,40.09349822998047,-92.5448989868164
4411,JMS,46.92969894,-98.67819977
4412,LAR,41.31209945678711,-105.6750030517578
4413,LBE,40.27590179,-79.40480042
4414,LBF,41.12620163,-100.6839981
4415,LEB,43.626098632799994,-72.30419921880002
4416,LMT,42.15610122680664,-121.73300170898438
4417,LNS,40.12170028686523,-76.29609680175781
4418,LWT,47.04930114746094,-109.46700286865234
4419,LYH,37.326698303222656,-79.20040130615234
4420,MKG,43.16949844,-86.23819733
4421,MLS,46.428001403808594,-105.88600158691406
4422,MSL,34.74530029,-87.61019897
4423,OTH,43.41709899902344,-124.24600219726562
4424,OWB,37.74010086,-87.16680145
4425,PIB,31.467100143432614,-89.33709716796875
4426,PIH,42.9098014831543,-112.59600067138672
4427,PIR,44.38270187,-100.2860031
4428,PLN,45.57089996,-84.79669952
4429,PSM,43.0778999329,-70.8233032227
4430,RDG,40.378501892089844,-75.96520233154297
4431,RHI,45.63119888305664,-89.46749877929688
4432,RKS,41.59420013,-109.0650024
4433,RUT,43.52939987,-72.94960022
4434,SBP,35.2368011475,-120.64199829100001
4435,SHR,44.76919937133789,-106.9800033569336
4436,SLK,44.38529968261719,-74.2061996459961
4437,SLN,38.79100036621094,-97.6521987915039
4438,SMX,34.89889908,-120.4570007
4439,TUP,34.26810073852539,-88.7698974609375
4440,UIN,39.94269943,-91.19460297
4441,VCT,28.85260009765625,-96.9185028076172
4442,VLD,30.78249931335449,-83.27670288085938
4443,WRL,43.9656982421875,-107.95099639892578
4444,YKM,46.56819916,-120.5439987
4445,ECN,35.15470123291016,33.49610137939453
4446,RJL,42.4609534888,-2.32223510742
4447,IDY,46.71860122680664,-2.3911099433898926
4448,ANE,47.56029891967773,-0.3122220039367676
4449,LTT,43.20539855957031,6.48199987411499
4450,JSY,37.422798156700004,24.950899124099998
4451,PEV,45.990898,18.240996
4452,QGY,47.624401,17.813601000000002
4453,SOB,46.686391,17.159084
4454,AOT,45.738499,7.36872
4455,QSR,40.620399,14.9113
4456,CVU,39.67150115966797,-31.11359977722168
4457,BNX,44.94139862060547,17.297500610351562
4458,USQ,38.68149948120117,29.47170066833496
4459,KSY,40.562198638916016,43.1150016784668
4460,SFQ,37.09429931640625,38.84709930419922
4461,KCM,37.5388259888,36.9535217285
4462,AJI,39.654541015625,43.025978088378906
4463,ADF,37.7313995361,38.4688987732
4464,ISE,37.8554000854,30.368400573699997
4465,EDO,39.554599761999995,27.013799667399997
4466,SZF,41.254501,36.567101
4467,ILZ,49.231498718299996,18.6135005951
4468,GDT,21.444499969482425,-71.14230346679688
4469,MDS,21.82602,-71.8025
4470,SLX,21.3330001831,-71.1999969482
4471,AZS,19.267000198399998,-69.7419967651
4472,JBQ,18.57250022888184,-69.98560333251953
4473,PBR,15.730899810791016,-88.58380126953125
4474,AAZ,14.865599632263185,-91.5019989013672
4475,UTK,11.222000000000001,169.852005
4476,AHS,15.4722,-84.352203
4477,PEU,15.2622,-83.78119699999999
4478,MIJ,6.083330154418945,171.73300170898438
4479,CYW,20.546,-100.887001
4480,CUA,25.053800582885998,-111.61499786376999
4481,GUB,28.02610015869141,-114.02400207519531
4482,JAL,19.4750995636,-96.79750061040001
4483,CTD,7.987840175628662,-80.40969848632812
4484,ONX,9.356639862060547,-79.86740112304688
4485,JQE,7.51777982711792,-78.1572036743164
4486,PLP,8.406669616699219,-78.1417007446289
4487,TTQ,10.42,-83.6095
4488,BCL,10.768699645996094,-83.58560180664062
4489,TNO,10.355699539185,-85.852897644043
4490,PBP,9.856109619140623,-85.37079620361328
4491,PJM,8.533329963684082,-83.30000305175781
4492,SYQ,9.957050323486328,-84.13980102539062
4493,\N,10.25,-85.41699981689453
4494,JEE,18.66309928894043,-74.17030334472656
4495,PAX,19.9335994720459,-72.84860229492188
4496,\N,22.5132007599,-78.51100158690001
4497,TND,21.788299560546875,-79.99720001220703
4498,COX,24.158700943000003,-77.5897979736
4499,ATC,24.6294002533,-75.6737976074
4500,CAT,24.31529998779297,-75.45230102539062
4501,CRI,22.7455997467,-74.18240356449999
4502,PID,25.08300018310547,-77.30000305175781
4503,AIU,-19.96780014038086,-158.11900329589844
4504,MGS,-21.89598655700684,-157.9066619873047
4505,MHX,-10.376700401306152,-161.0019989013672
4506,MUK,-20.13610076904297,-157.34500122070312
4507,MOI,-19.842500686645508,-157.7030029296875
4508,PYE,-9.01436996459961,-158.03240966796875
4509,ICI,-17.7432994843,-179.34199523900003
4510,PTF,-17.7779006958,177.19700622599998
4511,KDV,-19.0580997467,178.15699768099998
4512,MNF,-17.6730995178,177.09800720200002
4513,MFJ,-18.5666999817,179.951004028
4514,NGI,-18.115600585899998,179.339996338
4515,LKB,-18.1991996765,-178.817001343
4516,LBS,-16.466699600219727,179.33999633789062
4517,TVU,-16.6905994415,-179.87699890099998
4518,KXF,-17.3458003998,179.42199707
4519,RTA,-12.482500076293945,177.0709991455078
4520,SVU,-16.8027992249,179.34100341799999
4521,EUA,-21.3782997131,-174.95799255400001
4522,HPA,-19.777000427246094,-174.34100341796875
4523,NFO,-15.5707998276,-175.632995605
4524,NTT,-15.977337651900001,-173.791029453
4525,VBV,-17.268999099731445,-178.9759979248047
4526,IUE,-19.079030990600586,-169.92559814453125
4527,FUT,-14.3114004135,-178.065994263
4528,MXS,-13.742300033569336,-172.25799560546875
4529,APK,-15.573599815368652,-146.4149932861328
4530,AHE,-14.428099632263185,-146.2570037841797
4531,AUQ,-9.76879024506,-139.011001587
4532,UAP,-9.351670265197754,-140.0780029296875
4533,UAH,-8.93610954284668,-139.552001953125
4534,MTV,-13.666000366199999,167.712005615
4535,SLH,-13.851699829100001,167.537002563
4536,TOH,-13.328000068699998,166.638000488
4537,EAE,-17.0902996063,168.343002319
4538,CCV,-16.264999389648438,167.9239959716797
4539,LOD,-15.3066997528,167.966995239
4540,SSR,-15.4708003998,168.15199279799998
4541,PBJ,-16.438999176,168.257003784
4542,LPM,-16.45400047302246,167.822998046875
4543,LNB,-16.584199905400002,168.15899658200001
4544,MWF,-15.0,168.082992554
4545,LNE,-15.8655996323,168.17199707
4546,NUS,-16.079700469970707,167.4010009765625
4547,ZGU,-14.218099594099998,167.587005615
4548,RCL,-15.4720001221,167.835006714
4549,SON,-15.505000114399998,167.220001221
4550,TGH,-16.8910999298,168.55099487299998
4551,ULB,-16.3297,168.3011
4552,VLS,-16.796100616500002,168.177001953
4553,SWJ,-16.4864,167.4472
4554,OLZ,-14.881699562099998,166.557998657
4555,AUY,-20.2492008209,169.770996094
4556,AWD,-19.2346,169.6009
4557,DLY,-18.769399642899998,169.00100708
4558,FTA,-19.516399383499998,170.23199462899998
4559,IPA,-18.856389,169.283333
4560,TGJ,-21.096099853515625,167.8040008544922
4561,BMY,-19.720600128173828,163.66099548339844
4562,ILP,-22.58889961242676,167.45599365234375
4563,FBD,37.121101,70.518097
4564,DWD,24.5,44.400001525878906
4565,AJF,29.78510093688965,40.099998474121094
4566,EWD,20.504299163800003,45.1996002197
4567,KHD,33.43539810180664,48.28290176391602
4568,BXR,29.08419990539551,58.45000076293945
4569,RJN,30.29770088195801,56.05110168457031
4570,BJB,37.49300003051758,57.30820083618164
4571,AFZ,36.16809844970703,57.59519958496094
4572,NSH,36.66329956054688,51.464698791503906
4573,SRY,36.635799408000004,53.1935997009
4574,LRR,27.6746997833,54.3833007812
4575,ADU,38.3256988525,48.4244003296
4576,OMH,37.6680984497,45.068698883100005
4577,AAN,24.261699676513672,55.60919952392578
4578,BNP,32.972900390625,70.52790069580078
4579,BHV,29.348100662231445,71.71800231933594
4580,CJL,35.88660049438477,71.80059814453125
4581,DBA,28.8782997131,64.3998031616
4582,DEA,29.961000442504886,70.48590087890625
4583,DSK,31.90940093994141,70.89659881591797
4584,JIW,25.067800521900004,61.805400848400005
4585,HDD,25.3180999756,68.3660964966
4586,KDD,27.790599823,66.64730072020001
4587,ORW,25.274700164799995,64.58599853519999
4588,PAJ,33.902099609400004,70.07160186770001
4589,KDU,35.33549880981445,75.53600311279297
4590,SYW,26.473100662231445,67.71720123291016
4591,TUK,25.98640060424805,63.03020095825195
4592,ISU,35.5617485046,45.316738128699996
4593,KAC,37.020599365234375,41.19139862060547
4594,GXF,15.9660997391,48.78829956049999
4595,ADK,51.87799835205078,-176.64599609375
4596,GST,58.42530060000001,-135.7070007
4597,SGY,59.46009826660156,-135.31599426269528
4598,HCR,62.18830108642578,-159.77499389648438
4599,HNS,59.24380111694336,-135.52400207519528
4600,KLG,61.53630065917969,-160.34100341796875
4601,MCG,62.95289993,-155.60600280000003
4602,MOU,62.09540176391602,-163.6820068359375
4603,ANI,61.58160018920898,-159.54299926757812
4604,VAK,61.5409,-165.6005
4605,WRG,56.48429871,-132.36999509999998
4606,LUP,21.21100044,-156.973999
4607,ENT,11.340700149536133,162.3280029296875
4608,LZN,26.159799575805664,119.95800018310548
4609,HCN,22.041099548339844,120.7300033569336
4610,MFK,26.224199295043945,120.00299835205078
4611,KUH,43.0410003662,144.192993164
4612,OKD,43.1161003112793,141.3800048828125
4613,HSG,33.149700164799995,130.302001953
4614,NKM,35.255001068115234,136.92399597167972
4615,IWJ,34.676399231,131.789993286
4616,FKS,37.22740173339844,140.43099975585938
4617,ONJ,40.1918983459,140.371002197
4618,SYO,38.81219863889999,139.787002563
4619,MYE,34.073600769,139.559997559
4620,KUV,35.90380096435547,126.61599731445312
4621,MPK,34.7588996887,126.379997253
4622,WJU,37.43809890749999,127.959999084
4623,YNY,38.06129837036133,128.66900634765622
4624,HIN,35.0885009765625,128.07000732421878
4625,CJJ,36.7165985107,127.499000549
4626,SFS,14.794400215148926,120.27100372314452
4627,CYU,10.858099937438963,121.06900024414062
4628,\N,6.106440067289999,125.23500061
4629,CGM,9.253520011901855,124.70700073242188
4630,JOL,6.0536699295043945,121.01100158691406
4631,SGS,5.046989917755127,119.74299621582031
4632,SUG,9.755838325629998,125.480947495
4633,TDG,9.072110176086426,126.1709976196289
4634,WNP,13.58489990234375,123.2699966430664
4635,BSO,20.4512996674,121.980003357
4636,SFE,16.595600128173828,120.3030014038086
4637,TUG,17.6433676823,121.73315048200001
4638,VRC,13.57639980316162,124.20600128173828
4639,CYP,12.072699546813965,124.54499816894531
4640,CRM,12.502400398254395,124.63600158691406
4641,MBT,12.3694000244,123.62899780299999
4642,RXS,11.597700119018555,122.7519989013672
4643,TTG,-22.619600295999998,-63.7937011719
4644,LHS,-46.53829956049999,-68.9653015137
4645,OES,-40.7512,-65.0343
4646,ING,-50.336102000000004,-72.24859599999999
4647,GGS,-48.7831001282,-70.1500015259
4648,SST,-36.5423,-56.7218
4649,NEC,-38.4831,-58.8172
4650,JDO,-7.21895980835,-39.270099639899996
4651,LEC,-12.4822998047,-41.2770004272
4652,MEA,-22.343000412,-41.7659988403
4653,MII,-22.1968994141,-49.926399231000005
4654,VDC,-14.8627996445,-40.8630981445
4655,RIA,-29.71139907836914,-53.68820190429688
4656,TOW,-24.68630027770996,-53.6974983215332
4657,ESR,-26.31110000610352,-69.76519775390625
4658,ZPC,-39.29280090332031,-71.91590118408203
4659,SOD,-23.47800064086914,-47.4900016784668
4660,SCY,-0.9102060198783876,-89.61740112304688
4661,LOH,-3.995889902114868,-79.37190246582031
4662,ESM,0.9785190224647522,-79.62660217285156
4663,PSY,-51.685699462890994,-57.777599334716996
4664,CRC,4.75818,-75.9557
4665,GLJ,2.1464,-75.6944
4666,LQM,-0.182278,-74.7708
4667,LPD,-1.32861,-69.5797
4668,NQU,5.6964,-77.2806
4669,PDA,3.85353,-67.9062
4670,EYP,5.31911,-72.384
4671,GYA,-10.820599556,-65.34559631350001
4672,PUR,-11.10766315460205,-67.55115509033203
4673,RIB,-11.0,-66.0
4674,REY,-14.304400444030762,-67.35340118408203
4675,SRJ,-14.85919952392578,-66.73750305175781
4676,ORG,5.811079978942871,-55.19070053100586
4677,MVS,-18.048900604248047,-39.864200592041016
4678,LHC,-3.91686010361,-70.5082015991
4679,CJA,-7.1391801834106445,-78.4894027709961
4680,HUU,-9.878809928894043,-76.20480346679688
4681,NZC,-14.854000091600001,-74.9615020752
4682,SRA,-27.906700134277344,-54.52040100097656
4683,MDO,-34.9169998169,-54.916999816899995
4684,MYC,10.249978065490724,-67.64942169189453
4685,VIG,8.624138832092285,-71.67266845703125
4686,JPR,-10.870800018299999,-61.8465003967
4687,BBQ,17.635799,-61.828602000000004
4688,DSD,16.296899795532227,-61.08440017700195
4689,BBR,16.013299942016598,-61.7421989440918
4690,SFC,16.25779914855957,-61.26250076293945
4691,GBJ,15.86870002746582,-61.27000045776367
4692,NEV,17.205699920654293,-62.58990097045898
4693,VIJ,18.446399688720703,-64.42749786376953
4694,BQU,12.988400459300001,-61.2620010376
4695,UNI,12.60013484954834,-61.41194534301758
4696,KOV,53.3291015625,69.59459686279297
4697,PPK,54.77470016479492,69.18389892578125
4698,DZN,47.708302,67.733299
4699,UKK,50.036598205566406,82.49420166015625
4700,KSN,53.20690155029297,63.55030059814453
4701,KVD,40.737701416015625,46.31760025024414
4702,NAJ,39.18880081176758,45.45840072631836
4703,CNN,56.913898468018,124.91400146484
4704,PYJ,66.4003982544,112.029998779
4705,CKH,70.62310028076172,147.90199279785156
4706,CYX,68.7406005859375,161.33799743652344
4707,IKS,71.69770050048801,128.90299987793
4708,KXK,50.40900039672852,136.93400573730472
4709,DYR,64.73490142822266,177.74099731445312
4710,OHO,59.41006469726562,143.05650329589844
4711,UJE,8.92805957794,165.761993408
4712,MPW,47.07609939575195,37.44960021972656
4713,VSG,48.417400360100004,39.3740997314
4714,OZH,47.86700057983398,35.31570053100586
4715,KWG,48.04330062866211,33.209999084472656
4716,HRK,49.92480087280274,36.290000915527344
4717,IFO,48.88420104980469,24.68610000610352
4718,CWC,48.2593002319336,25.98080062866211
4719,RWN,50.60710144042969,26.14159965515137
4720,UDJ,48.6343002319336,22.263399124145508
4721,CSH,65.0299987793,35.7333335876
4722,CEE,59.273601532,38.015800476100004
4723,AMV,69.76329803466797,61.55640029907226
4724,KSZ,61.235801696777344,46.6974983215332
4725,PES,61.88520050048828,34.15470123291016
4726,GNA,53.60200119018555,24.053800582885746
4727,MVQ,53.95489883422852,30.09510040283203
4728,EIE,58.47420120239258,92.1125030517578
4729,KYZ,51.66939926147461,94.40059661865234
4730,NOZ,53.8114013671875,86.877197265625
4731,HTG,71.97810363769531,102.49099731445312
4732,IAA,67.43720245361328,86.62190246582031
4733,GRV,43.298099517822266,45.78409957885742
4734,NAL,43.51290130615234,43.63660049438477
4735,OGZ,43.2051010132,44.606601715100005
4736,ESL,46.3739013671875,44.33089828491211
4737,WKK,59.2826004028,-158.617996216
4738,BLF,37.295799255371094,-81.20770263671875
4739,GLH,33.482898712158196,-90.98560333251952
4740,PSC,46.26470184326172,-119.11900329589844
4741,KQA,54.1337704415,-165.77889561700002
4742,LPS,48.4838981628418,-122.93800354003906
4743,SLY,66.59079742431639,66.61100006103516
4744,HMA,61.02849960327149,69.08609771728516
4745,NYA,62.11000061035156,65.61499786376953
4746,OVS,61.326622009277344,63.60191345214844
4747,IJK,56.82809829711914,53.45750045776367
4748,KVX,58.50329971313501,49.348300933838
4749,NYM,65.48090362548828,72.69889831542969
4750,RAT,62.15859985350001,77.32890319820001
4751,NFG,61.108299255371094,72.6500015258789
4752,KRO,55.47529983520508,65.41560363769531
4753,LBD,40.21540069580078,69.6947021484375
4754,AZN,40.7276992798,72.2939987183
4755,FEG,40.3587989807,71.7450027466
4756,NMA,40.9846000671,71.5567016602
4757,NCU,42.48839950561523,59.62329864501953
4758,UGC,41.58430099487305,60.6417007446289
4759,KSQ,38.833599090599996,65.9215011597
4760,TMJ,37.28670120239258,67.30999755859375
4761,RYB,58.10419845581055,38.92940139770508
4762,EGO,50.643798828125,36.5900993347168
4763,URS,51.7505989074707,36.29560089111328
4764,LPK,52.70280075073242,39.53779983520508
4765,VKT,67.48860168457031,63.99309921264648
4766,UUA,54.63999938964844,52.80170059204102
4767,JOK,56.700599670410156,47.904701232910156
4768,CSY,56.09030151367188,47.3473014831543
4769,ULY,54.4010009765625,48.80270004272461
4770,OSW,51.0724983215332,58.59560012817383
4771,PEZ,53.11059951782226,45.02109909057617
4772,SKX,54.12512969970703,45.212257385253906
4773,BWO,51.8582992554,47.7456016541
4774,HBX,15.361700058,75.08489990230001
4775,KCT,5.993680000305176,80.32029724121094
4776,WRZ,6.25448989868,81.23519897460002
4777,BBM,13.095600128173828,103.2239990234375
4778,SHL,25.70359992980957,91.97869873046876
4779,GAU,26.10610008239746,91.58589935302734
4780,DMU,25.883899688699998,93.77110290530001
4781,TEZ,26.7091007232666,92.78469848632812
4782,BZL,22.80100059509277,90.30120086669922
4783,OUI,20.2572994232,100.43699646
4784,BHR,27.6781005859375,84.42939758300781
4785,BDP,26.5708007812,88.07959747310001
4786,MEY,27.5774,84.22875
4787,KEP,28.103599548339844,81.66699981689453
4788,GAN,-0.6933419704437256,73.15560150146484
4789,HAQ,6.744229793548584,73.17050170898438
4790,KDO,1.8591699600219729,73.52189636230469
4791,MAQ,16.699899673461914,98.54509735107422
4792,BMV,12.668299675,108.120002747
4793,HPH,20.81940078735352,106.7249984741211
4794,CXR,11.99820041656494,109.21900177001952
4795,VCS,8.73182964325,106.633003235
4796,VCA,10.085100173999999,105.711997986
4797,DIN,21.3974990845,103.008003235
4798,UIH,13.954999923699999,109.041999817
4799,PXU,14.00450038909912,108.01699829101562
4800,VII,18.7376003265,105.67099762
4801,BMO,24.268999099731445,97.24620056152344
4802,TVY,14.103899955749512,98.20359802246094
4803,KAW,10.04930019378662,98.53800201416016
4804,LIW,19.691499710083008,97.2147979736328
4805,MNU,16.444700241088867,97.66069793701172
4806,BSX,16.815200805664062,94.77989959716795
4807,PKK,21.4043,95.11125
4808,SWQ,-8.489040374755861,117.41200256347656
4809,TMC,-9.409720420837402,119.24400329589844
4810,BUI,-3.6822,138.6755
4811,SEH,-3.45,140.779
4812,TJS,2.83583333333,117.373611111
4813,DTD,0.8106,114.5306
4814,BEJ,2.15549993515,117.431999207
4815,TJG,-2.21655988693,115.43599700899999
4816,SMQ,-2.49919009209,112.974998474
4817,LUV,-5.661620140075684,132.73100280761722
4818,ARD,-8.132340431213379,124.59700012207031
4819,BLG,2.65000009537,113.76699829100001
4820,LGL,3.42100000381,115.153999329
4821,ODN,3.9670000076293945,115.0500030517578
4822,MKM,2.9063899517059326,112.08000183105469
4823,BKM,3.973999977111816,115.61799621582031
4824,LWY,4.849170207977295,115.40799713134766
4825,BBN,3.7338900566101074,115.47899627685548
4826,TMG,5.400000095367432,118.6500015258789
4827,KUD,6.922500133514403,116.83599853515624
4828,TKG,-5.240556,105.175556
4829,HLP,-6.266610145568848,106.89099884033205
4830,NTX,3.90871000289917,108.38800048828124
4831,PSU,0.8355780243873596,112.93699645996094
